Gender_f,Gender_m,10board_0,10board_board of secondary education,10board_cbse,10board_icse,10board_matriculation,10board_other,10board_rbse,10board_ssc,10board_state board,10board_up,10board_up board,10board_wbbse,12board_0,12board_board of intermediate,12board_board of intermediate education,12board_cbse,12board_chse,12board_icse,12board_isc,12board_mp board,12board_other,12board_rbse,12board_state board,12board_up,12board_up board,Degree_B.Tech/B.E.,Degree_MCA,Degree_other,Specialization_computer application,Specialization_computer engineering,Specialization_computer science & engineering,Specialization_electrical engineering,Specialization_electronics & instrumentation eng,Specialization_electronics & telecommunications,Specialization_electronics and communication engineering,Specialization_electronics and electrical engineering,Specialization_information technology,Specialization_mechanical engineering,Specialization_other,CollegeState_Andhra Pradesh,CollegeState_Delhi,CollegeState_Haryana,CollegeState_Karnataka,CollegeState_Madhya Pradesh,CollegeState_Maharashtra,CollegeState_Orissa,CollegeState_Punjab,CollegeState_Rajasthan,CollegeState_Tamil Nadu,CollegeState_Telangana,CollegeState_Uttar Pradesh,CollegeState_Uttarakhand,CollegeState_West Bengal,CollegeState_other,Age,10percentage,12graduation,12percentage,CollegeTier,collegeGPA,CollegeCityTier,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,64.56,2008,66.66,2,65.02,0,2013,545,475,485,0.376059587,449.5536627,300,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.1282,0.0459,0.1637,0.2727,-0.2859,385000
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,69.33,2004,56,2,68.56,0,2010,485,485,285,0.604241153,449.5536627,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.3014,-1.0593,-1.2148,-0.7015,-0.9194,480000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,91.4,2007,93,2,70.8,1,2011,475,665,605,0.793580615,495,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.2628,-0.1232,-1.3599,0.4148,-0.1295,495000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,81,2009,81,2,78,0,2014,360,545,635,0.943272158,449.5536627,452,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.0154,0.7119,1.547,-0.995,-0.8608,300000
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,74,2008,63,2,63.2,0,2012,560,445,485,0.953899775,495,335.982659,530,402.026738,423.3360656,349.879562,338.8076923,-0.3027,-0.4536,-1.3733,-0.3612,-0.2859,300000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,65,2010,81.2,2,67,0,2014,265,485,430,0.744758354,495,335.982659,438,402.026738,423.3360656,349.879562,338.8076923,0.99,1.2114,1.0859,-1.6289,0.0973,205000
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,91.04,2010,95.08,2,87.1,0,2014,455,480,545,0.338786347,465,292,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.3027,0.0459,0.3174,-0.2344,-0.0943,100000
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,66,2009,64,2,65,0,2013,370,355,385,0.294295423,449.5536627,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,1.2772,1.0449,1.7007,-1.3753,0.6721,300000
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,75.12,2004,60,2,58.67,1,2011,405,425,505,0.0587928,449.5536627,200,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.8083,-0.9033,0.0914,-0.0552,-0.1295,275000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,69.4,2006,60,2,65.6,0,2010,355,415,555,0.229481755,449.5536627,266,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.3555,0.3448,-0.0537,0.0623,0.0284,425000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,77.6,2007,89.6,2,65.15,0,2013,545,495,450,0.911395278,445,335.982659,500,402.026738,423.3360656,349.879562,338.8076923,0.1282,1.2114,0.7785,-2.2627,0.6721,180000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,84.4,2008,75.6,2,79,1,2013,535,610,735,0.960603252,449.5536627,466,406.5014286,402.026738,423.3360656,349.879562,338.8076923,1.2772,0.3789,-0.1437,0.2727,-0.0943,330000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,78.4,2009,82,2,70,1,2013,615,605,545,0.488347977,405,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.1282,-0.6201,-1.0659,-0.7415,-1.6273,360000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,64.5,2008,85.5,2,65.21,0,2012,265,360,525,0.112139438,375,228,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.1644,-0.6201,0.01,-0.2344,-0.2859,250000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,78.8,2010,70,2,77.6,1,2014,545,505,485,0.080055281,405,335.982659,253,402.026738,423.3360656,349.879562,338.8076923,-0.3027,0.5454,1.2396,-0.1076,1.247,305000
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,90,2009,96,2,74.39,0,2013,555,495,590,0.670743151,455,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.4463,0.0459,-0.4511,0.0192,-0.4776,410000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,66.6,2009,71.6,2,66.32,0,2014,325,485,515,0.377551419,375,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.4463,-0.6201,-0.4511,-0.2344,0.4805,220000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,62,2009,60.2,2,70,0,2013,310,495,500,0.694479328,395,366,406.5014286,402.026738,423.3360656,393,338.8076923,-1.4517,1.7109,-0.4511,-0.4879,-0.2859,45000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,61,2008,60.4,2,76,1,2013,535,480,390,0.23780284,515,335.982659,315,402.026738,423.3360656,349.879562,338.8076923,1.4208,1.7109,0.7785,-0.995,-1.4356,335000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,84.6,2010,66.4,1,71,1,2014,500,500,385,0.413838256,385,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.4517,0.3789,1.0859,-0.8682,1.247,325000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,67.2,2005,58,2,57.04,1,2009,435,525,195,0.600057182,435,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.7264,-2.6193,0.0914,-0.4078,0.0284,95000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,91,2008,84.33,2,70.13,1,2015,605,505,545,0.604241153,435,500,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.6491,0.3448,0.0914,-0.349,-1.5513,565000
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,78,2005,67,2,78,1,2011,465,515,615,0.81941653,505,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.1623,1.4368,1.688,-0.6134,0.6603,660000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,93.2,2009,91.4,1,84,0,2014,570,580,800,0.725984148,449.5536627,335.982659,406.5014286,438,423.3360656,349.879562,338.8076923,0.7027,0.8784,0.7785,-0.1076,-0.0943,450000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,87,2009,73,2,66.6,0,2013,625,585,750,0.952245573,585,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.5899,0.0459,-0.9122,-1.1218,-0.4776,395000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,74.5,2008,73.6,2,66.5,0,2013,535,450,545,0.356536488,655,335.982659,346,402.026738,423.3360656,349.879562,338.8076923,0.5591,-0.4536,-1.8344,0.5262,-0.8608,100000
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,71.6,2008,69.4,2,73.64,0,2013,475,565,575,0.377551419,375,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.1855,0.1888,-0.344,0.1798,-0.7615,300000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,84.8,2009,75,2,61.8,1,2013,640,460,455,0.304510914,445,335.982659,406.5014286,340,423.3360656,349.879562,338.8076923,-0.3027,0.8784,-0.2974,0.3995,0.2889,300000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,86,2006,89.6,1,79,0,2014,590,555,560,0.486747008,655,335.982659,376,402.026738,423.3360656,349.879562,338.8076923,-1.4517,0.5454,1.2396,-0.6147,0.6721,550000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,87,2007,78,2,68,1,2011,435,385,365,0.376059587,335,300,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.7264,0.3448,1.1074,-1.1128,0.1864,325000
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,74.4,2006,71,2,75.88,1,2012,375,395,375,0.600057182,435,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.8192,-0.5913,0.2366,1.5899,-0.406,100000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,66,2010,74,2,75.5,0,2015,310,460,620,0.783303537,449.5536627,388,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-2.6007,-1.4526,-1.527,0.653,-3.9266,330000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,81,2008,79,2,70,0,2012,544,385,505,0.793580615,495,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-2.4266,0.5008,-0.1408,-0.7496,0.3444,310000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,86.15,2009,83.33,2,70.56,0,2013,660,410,810,0.942116551,575,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.4517,-1.1196,0.6248,0.0192,-2.9686,355000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,73.37,2010,66.8,2,76.8,1,2014,385,400,570,0.23780284,465,335.982659,315,402.026738,423.3360656,349.879562,338.8076923,0.8463,1.7109,2.1617,2.4278,1.4386,340000
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,70.25,2009,68.6,2,80.02,1,2013,250,460,385,0.23780284,365,335.982659,315,402.026738,423.3360656,349.879562,338.8076923,-2.3134,0.0459,-0.1437,1.1601,-1.244,70000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,77.4,2008,77.2,2,71,0,2013,615,570,620,0.44619825,449.5536627,335.982659,406.5014286,402.026738,500,349.879562,338.8076923,-0.7335,0.7119,-0.1437,0.7798,0.2889,440000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,80.8,2009,89,2,82,1,2013,475,390,435,0.380091833,465,335.982659,406.5014286,402.026738,423.3360656,313,338.8076923,-0.3027,-0.1206,0.01,0.0192,-2.0105,400000
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,86.1,2010,74.83,2,73.9,0,2014,545,570,665,0.684565068,475,260,406.5014286,402.026738,452,349.879562,338.8076923,-1.1644,0.7119,-0.2974,1.2869,0.8637,345000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,72,2005,70,2,61.7,0,2012,685,525,605,0.538386893,449.5536627,333,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.626,0.9688,-1.7954,1.1492,-0.2875,400000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,68,2008,61.5,2,69.8,0,2013,215,365,265,0.450876584,395,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.1644,-0.4536,-0.4511,0.2727,-0.4776,120000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,76.2,2009,65.2,2,69.1,0,2013,580,555,585,0.604241153,449.5536627,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.1282,-0.6201,-0.6048,-0.8682,-0.4776,110000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,75.4,2009,60.2,2,78.78,0,2013,535,415,705,0.916869961,555,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.159,0.7119,1.547,-1.5021,-0.8608,400000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,75,2005,68,2,71.6,0,2010,665,435,535,0.488347977,405,366,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.6646,1.1248,0.3817,-0.8778,0.3444,565000
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,91,2008,92.7,2,72,1,2012,425,555,565,0.694479328,449.5536627,366,406.5014286,402.026738,423.3360656,393,338.8076923,1.1283,1.5928,0.2366,0.2973,-0.0506,360000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,90.4,2008,79,2,75.16,0,2012,595,545,690,0.978799293,505,335.982659,561,402.026738,423.3360656,349.879562,338.8076923,-0.7335,0.2124,-0.7585,0.2727,-1.0524,305000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,84.6,2009,74.2,2,67.86,0,2013,510,485,590,0.960603252,449.5536627,466,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.99,0.2124,-0.4511,-0.995,-0.0943,275000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,86,2009,80.2,2,71.59,1,2013,415,585,705,0.450876584,395,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-1.5953,0.0459,0.3174,1.4136,-0.8608,500000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,72.6,2009,82.5,2,77.12,1,2013,605,425,295,0.622642916,375,335.982659,407,402.026738,423.3360656,349.879562,338.8076923,0.8463,1.3779,0.1637,-2.3895,0.2889,300000
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,90.5,2009,94.9,2,78.25,0,2013,590,545,400,0.414337426,449.5536627,335.982659,406.5014286,366,423.3360656,349.879562,338.8076923,-0.4463,-0.2871,0.1637,0.1459,-0.4776,100000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,87,2009,93.9,2,74.13,1,2013,650,440,560,0.824666401,455,400,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.2718,0.2124,-0.7585,-0.7415,-2.0105,275000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,77.4,2008,74.4,2,66,0,2012,520,555,650,0.849802714,405,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.159,1.2114,0.4711,-1.2486,0.8637,275000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,76,2009,71,2,68,1,2017,510,370,430,0.356536488,305,335.982659,346,402.026738,423.3360656,349.879562,338.8076923,0.1282,-0.1206,0.6248,0.2727,-0.6692,290000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,89.12,2009,68,2,74,1,2013,465,545,520,0.744758354,595,335.982659,438,402.026738,423.3360656,349.879562,338.8076923,0.4155,-0.7866,-0.6048,-1.8824,-2.3937,300000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,74,2009,78,2,73.72,0,2013,405,470,585,0.783303537,505,388,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.5591,0.0459,0.6248,0.5262,1.6302,340000
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,79.8,2007,71,2,78.8,0,2012,595,585,445,0.765673581,485,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.2009,1.5928,0.5269,-0.9953,0.8973,145000
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,86,2008,64,2,61.17,0,2013,665,545,415,0.911395278,405,335.982659,500,402.026738,423.3360656,349.879562,338.8076923,1.1336,1.3779,2.1617,-0.995,1.0554,250000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,74,2006,64,2,76,0,2011,510,400,324,0.604241153,449.5536627,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.5591,-0.4536,1.0859,-2.0092,-0.6692,215000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,74,2008,68,2,69.15,0,2012,485,580,530,0.670743151,455,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.1282,1.0449,0.4711,-0.6147,-0.0943,180000
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,81.86,2008,67.74,2,72.22,0,2012,445,435,575,0.538386893,505,333,406.5014286,402.026738,423.3360656,260,338.8076923,0.3555,0.6568,0.2366,1.1199,-0.0506,350000
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,78.4,2008,83,1,77,1,2012,375,595,585,0.994050872,675,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,-0.5332,-0.2793,-0.7794,1.4136,-0.6035,550000
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,72.3,2008,82.6,2,60.45,0,2012,435,445,544,0.308400583,355,335.982659,406.5014286,402.026738,423.3360656,349.879562,338.8076923,0.2009,-0.3183,0.0552,-0.40777,0.1864,295000
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,83,2009,55,2,66.31,1,2013,525,485,355,0.622642916,535,335.982659,407,402.026738,423.3360656,349.879562,338.8076923,-1.308,-0.4536,-1.0659,-0.2344,-0.8608,320000
